xr_person_id,zh_state,zh_district,xh_urban_rural,zh_urban_rural2,zh_member_number,xr_age_final,xr_gender_final,xr_has_aadhaar,zh_state_district,zr_elderly,zh_homeless,zh_laborer,zh_migrant_laborer,zr_third_gender,zh_secc_classification,xh_mem_weight,zh_hh_num_members,zh_caste,zh_religion,xh_enroled_in_school_flag,xh_school_admission_aadhaar_mandatory,xh_school_admission_aadhaar_of_child,xh_school_admission_aadhaar_of_father,xh_school_admission_aadhaar_of_guardian,xh_school_admission_aadhaar_of_mother,xh_school_admission_denied_due_to_aadhaar,xh_school_admission_produced_aadhaar_flag,xh_school_has_mdm_program_flag,xh_school_mdm_denied_due_to_aadhaar,xh_want_to_enrol_in_school,zh_denial_not_enroled_in_school_reason,zh_school_enrolment_date,zr_age_bucket1,zr_age_bucket2,zr_age_bucket3,zr_age_bucket4
P0104515240,West Bengal,NORTH 24 PARGANAS,Urban (S),Urban,2,40,Female,Yes,West Bengal_NORTH 24 PARGANAS,No,No,Yes,No,No,General,95244.2733568813,2,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104515850,Rajasthan,Udaipur,Urban (S),Urban,1,29,Male,Yes,Rajasthan_Udaipur,No,No,Yes,Yes,No,Automatically excluded,49339.0993247189,3,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104515850,Rajasthan,Udaipur,Urban (S),Urban,2,26,Female,Yes,Rajasthan_Udaipur,No,No,Yes,Yes,No,Automatically excluded,49339.0993247189,3,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104515850,Rajasthan,Udaipur,Urban (S),Urban,3,6,Female,Yes,Rajasthan_Udaipur,No,No,Yes,Yes,No,Automatically excluded,55319.8396169448,3,OBC,Hindu,Yes,Mandatory,Child,,,,No,Yes,Yes,No,,,2019-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104515905,Bihar,Gopalganj,Urban (S),Urban,1,30,Third Gender,Yes,Bihar_Gopalganj,No,No,No,No,Yes,Automatically included,86140.2457846739,1,No response,No response,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104516304,Tamil Nadu,Thiruvallur,Urban (S),Urban,1,47,Male,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,General,64249.7594632898,5,General,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104516304,Tamil Nadu,Thiruvallur,Urban (S),Urban,2,33,Female,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,General,64249.7594632898,5,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104516304,Tamil Nadu,Thiruvallur,Urban (S),Urban,3,19,Male,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,General,64249.7594632898,5,General,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104516304,Tamil Nadu,Thiruvallur,Urban (S),Urban,4,17,Male,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,General,39912.5243359876,5,General,Hindu,Yes,Mandatory,Child,,,,No,Yes,Yes,No,,,2014-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104516304,Tamil Nadu,Thiruvallur,Urban (S),Urban,5,14,Male,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,General,39912.5243359876,5,General,Hindu,Yes,Mandatory,Child,,,,No,Yes,Yes,No,,,2014-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104516353,Tamil Nadu,Thiruvallur,Urban (L),Urban,1,47,Third Gender,Yes,Tamil Nadu_Thiruvallur,No,No,No,No,Yes,Automatically excluded,64249.7594632898,2,SC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104516353,Tamil Nadu,Thiruvallur,Urban (L),Urban,2,49,Third Gender,Yes,Tamil Nadu_Thiruvallur,No,No,No,No,Yes,Automatically excluded,64249.7594632898,2,SC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104516412,Kerala,Thiruvanthapuram,Urban (S),Urban,1,82,Male,Yes,Kerala_Thiruvanthapuram,Yes,No,No,No,No,Automatically excluded,33492.6321470242,3,General,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0104516412,Kerala,Thiruvanthapuram,Urban (S),Urban,2,74,Female,Yes,Kerala_Thiruvanthapuram,Yes,No,No,No,No,Automatically excluded,33492.6321470242,3,General,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0104516412,Kerala,Thiruvanthapuram,Urban (S),Urban,3,39,Male,Yes,Kerala_Thiruvanthapuram,Yes,No,No,No,No,Automatically excluded,33492.6321470242,3,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104516469,Uttar Pradesh,Moradabad,Urban (S),Urban,1,21,Male,Yes,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,8,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104516469,Uttar Pradesh,Moradabad,Urban (S),Urban,2,45,Female,Yes,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,8,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104516469,Uttar Pradesh,Moradabad,Urban (S),Urban,3,25,Male,Yes,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,8,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104516469,Uttar Pradesh,Moradabad,Urban (S),Urban,4,23,Female,Yes,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,8,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104516469,Uttar Pradesh,Moradabad,Urban (S),Urban,5,23,Male,Yes,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,8,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104516469,Uttar Pradesh,Moradabad,Urban (S),Urban,6,50,Male,Yes,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,8,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104516469,Uttar Pradesh,Moradabad,Urban (S),Urban,7,4,Male,Yes,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,79705.2097574149,8,OBC,Hindu,Yes,Mandatory,Child,,,Guardian,No,Yes,No,,,,2019-07-15,0 to 5 years old,0 to 5 years old,Children,Children
P0104516469,Uttar Pradesh,Moradabad,Urban (S),Urban,8,1,Female,Yes,Uttar Pradesh_Moradabad,No,No,Yes,No,No,Automatically excluded,79705.2097574149,8,OBC,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104516508,Rajasthan,Nagaur,Rural (S),Rural,1,32,Male,Yes,Rajasthan_Nagaur,No,No,Yes,No,No,Automatically included,49339.0993247189,5,Vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104516508,Rajasthan,Nagaur,Rural (S),Rural,2,30,Female,Yes,Rajasthan_Nagaur,No,No,Yes,No,No,Automatically included,49339.0993247189,5,Vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104516508,Rajasthan,Nagaur,Rural (S),Rural,3,13,Male,Yes,Rajasthan_Nagaur,No,No,Yes,No,No,Automatically included,18439.9465389816,5,Vulnerable ST,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0104516508,Rajasthan,Nagaur,Rural (S),Rural,4,11,Female,Yes,Rajasthan_Nagaur,No,No,Yes,No,No,Automatically included,18439.9465389816,5,Vulnerable ST,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0104516508,Rajasthan,Nagaur,Rural (S),Rural,5,15,Female,Yes,Rajasthan_Nagaur,No,No,Yes,No,No,Automatically included,18439.9465389816,5,Vulnerable ST,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0104516749,Rajasthan,Udaipur,Urban (S),Urban,1,25,Male,Yes,Rajasthan_Udaipur,No,No,Yes,Yes,No,General,49339.0993247189,5,SC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104516749,Rajasthan,Udaipur,Urban (S),Urban,2,20,Female,Yes,Rajasthan_Udaipur,No,No,Yes,Yes,No,General,49339.0993247189,5,SC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104516749,Rajasthan,Udaipur,Urban (S),Urban,3,6,Male,Yes,Rajasthan_Udaipur,No,No,Yes,Yes,No,General,18439.9465389816,5,SC,Hindu,Yes,Mandatory,Child,,,,No,Yes,Yes,No,,,2019-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104516749,Rajasthan,Udaipur,Urban (S),Urban,4,3,Male,Yes,Rajasthan_Udaipur,No,No,Yes,Yes,No,General,18439.9465389816,5,SC,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104516749,Rajasthan,Udaipur,Urban (S),Urban,5,1,Male,No,Rajasthan_Udaipur,No,No,Yes,Yes,No,General,18439.9465389816,5,SC,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104516849,Tamil Nadu,Thiruvallur,Urban (S),Urban,1,29,Male,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,Automatically excluded,64249.7594632898,4,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104516849,Tamil Nadu,Thiruvallur,Urban (S),Urban,2,27,Female,No,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,Automatically excluded,64249.7594632898,4,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104516849,Tamil Nadu,Thiruvallur,Urban (S),Urban,3,5,Female,No,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,Automatically excluded,39912.5243359876,4,SC,Hindu,Yes,No option to provide Aadhaar,,,,,No,No,No,,,,2019-06-15,0 to 5 years old,0 to 5 years old,Children,Children
P0104516849,Tamil Nadu,Thiruvallur,Urban (S),Urban,4,8,Female,No,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,Automatically excluded,39912.5243359876,4,SC,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0104516865,West Bengal,NORTH 24 PARGANAS,Urban (S),Urban,1,65,Female,Yes,West Bengal_NORTH 24 PARGANAS,No,No,Yes,No,No,General,95244.2733568813,3,General,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0104516865,West Bengal,NORTH 24 PARGANAS,Urban (S),Urban,2,40,Male,Yes,West Bengal_NORTH 24 PARGANAS,No,No,Yes,No,No,General,95244.2733568813,3,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104516865,West Bengal,NORTH 24 PARGANAS,Urban (S),Urban,3,33,Male,Yes,West Bengal_NORTH 24 PARGANAS,No,No,Yes,No,No,General,95244.2733568813,3,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104516995,Bihar,Gopalganj,Urban (S),Urban,1,34,Third Gender,No,Bihar_Gopalganj,No,No,No,No,Yes,Automatically included,86140.2457846739,1,No response,No response,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,1,45,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,76236.6713229508,11,Vulnerable ST,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,2,38,Female,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,76236.6713229508,11,Vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,3,25,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,76236.6713229508,11,Vulnerable ST,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,4,22,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,76236.6713229508,11,Vulnerable ST,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,5,22,Female,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,76236.6713229508,11,Vulnerable ST,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,6,17,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,14076.9846322662,11,Vulnerable ST,Hindu,Yes,Mandatory,Child,Father,,Mother,No,Yes,Yes,No,,,2017-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,7,16,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,14076.9846322662,11,Vulnerable ST,Hindu,Yes,Mandatory,Child,Father,,Mother,No,Yes,Yes,Yes,,,2009-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,8,3,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,14076.9846322662,11,Vulnerable ST,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,9,5,Female,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,14076.9846322662,11,Vulnerable ST,Hindu,Yes,Mandatory,,,,,No,No,No,,,,2019-06-15,0 to 5 years old,0 to 5 years old,Children,Children
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,10,2,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,14076.9846322662,11,Vulnerable ST,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104517253,Maharashtra,Aurangabad,Urban (S),Urban,11,16,Female,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically included,14076.9846322662,11,Vulnerable ST,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0104517867,Rajasthan,Udaipur,Urban (S),Urban,1,28,Female,Yes,Rajasthan_Udaipur,No,Yes,No,No,No,Automatically included,49339.0993247189,4,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104517867,Rajasthan,Udaipur,Urban (S),Urban,2,30,Male,Yes,Rajasthan_Udaipur,No,Yes,No,No,No,Automatically included,49339.0993247189,4,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104517867,Rajasthan,Udaipur,Urban (S),Urban,3,5,Male,Yes,Rajasthan_Udaipur,No,Yes,No,No,No,Automatically included,27659.9198084724,4,OBC,Muslim,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104517867,Rajasthan,Udaipur,Urban (S),Urban,4,2,Female,Yes,Rajasthan_Udaipur,No,Yes,No,No,No,Automatically included,27659.9198084724,4,OBC,Muslim,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104517955,Madhya Pradesh,Indore,Urban (S),Urban,1,28,Female,Yes,Madhya Pradesh_Indore,No,No,Yes,No,No,Automatically excluded,49275.210898293,3,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104517955,Madhya Pradesh,Indore,Urban (S),Urban,2,30,Male,Yes,Madhya Pradesh_Indore,No,No,Yes,No,No,Automatically excluded,49275.210898293,3,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104517955,Madhya Pradesh,Indore,Urban (S),Urban,3,3,Male,Yes,Madhya Pradesh_Indore,No,No,Yes,No,No,Automatically excluded,59207.9965270765,3,OBC,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104518356,Rajasthan,Nagaur,Rural (S),Rural,1,35,Male,Yes,Rajasthan_Nagaur,No,No,Yes,No,No,General,49339.0993247189,7,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518356,Rajasthan,Nagaur,Rural (S),Rural,2,28,Female,Yes,Rajasthan_Nagaur,No,No,Yes,No,No,General,49339.0993247189,7,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518356,Rajasthan,Nagaur,Rural (S),Rural,3,13,Male,Yes,Rajasthan_Nagaur,No,No,Yes,No,No,General,11063.967923389,7,SC,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0104518356,Rajasthan,Nagaur,Rural (S),Rural,4,10,Male,Yes,Rajasthan_Nagaur,No,No,Yes,No,No,General,11063.967923389,7,SC,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0104518356,Rajasthan,Nagaur,Rural (S),Rural,5,7,Female,No,Rajasthan_Nagaur,No,No,Yes,No,No,General,11063.967923389,7,SC,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0104518356,Rajasthan,Nagaur,Rural (S),Rural,6,4,Female,No,Rajasthan_Nagaur,No,No,Yes,No,No,General,11063.967923389,7,SC,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104518356,Rajasthan,Nagaur,Rural (S),Rural,7,3,Female,No,Rajasthan_Nagaur,No,No,Yes,No,No,General,11063.967923389,7,SC,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0104518411,Bihar,Gopalganj,Urban (S),Urban,1,26,Third Gender,No,Bihar_Gopalganj,No,No,No,No,Yes,Automatically included,86140.2457846739,1,No response,No response,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518465,Maharashtra,Aurangabad,Urban (S),Urban,1,40,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically excluded,76236.6713229508,4,SC,Other minority religions,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518465,Maharashtra,Aurangabad,Urban (S),Urban,2,34,Female,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically excluded,76236.6713229508,4,SC,Other minority religions,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518465,Maharashtra,Aurangabad,Urban (S),Urban,3,28,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically excluded,76236.6713229508,4,SC,Other minority religions,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518465,Maharashtra,Aurangabad,Urban (S),Urban,4,2,Male,Yes,Maharashtra_Aurangabad,No,No,Yes,No,No,Automatically excluded,84461.9077935972,4,SC,Other minority religions,Yes,Mandatory,,,,,No,No,No,,,,2015-06-15,0 to 5 years old,0 to 5 years old,Children,Children
P0104518737,NCT of Delhi,Central Delhi,Urban (L),Urban,1,32,Male,Yes,NCT of Delhi_Central Delhi,No,No,Yes,No,No,Automatically excluded,20535.8196910362,1,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518745,Tamil Nadu,Thiruvallur,Urban (S),Urban,1,80,Male,Yes,Tamil Nadu_Thiruvallur,Yes,No,No,No,No,General,64249.7594632898,2,OBC,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0104518745,Tamil Nadu,Thiruvallur,Urban (S),Urban,2,75,Female,Yes,Tamil Nadu_Thiruvallur,Yes,No,No,No,No,General,64249.7594632898,2,OBC,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0104518747,Tamil Nadu,Thiruvallur,Urban (S),Urban,1,28,Male,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,Automatically excluded,64249.7594632898,5,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518747,Tamil Nadu,Thiruvallur,Urban (S),Urban,2,45,Female,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,Automatically excluded,64249.7594632898,5,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104518747,Tamil Nadu,Thiruvallur,Urban (S),Urban,3,54,Male,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,Automatically excluded,64249.7594632898,5,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104518747,Tamil Nadu,Thiruvallur,Urban (S),Urban,4,26,Male,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,Automatically excluded,64249.7594632898,5,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518747,Tamil Nadu,Thiruvallur,Urban (S),Urban,5,24,Female,Yes,Tamil Nadu_Thiruvallur,No,No,Yes,No,No,Automatically excluded,64249.7594632898,5,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104518824,West Bengal,NORTH 24 PARGANAS,Rural (L),Rural,1,52,Female,Yes,West Bengal_NORTH 24 PARGANAS,No,No,Yes,No,No,Automatically excluded,95244.2733568813,4,General,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0104518824,West Bengal,NORTH 24 PARGANAS,Rural (L),Rural,2,32,Male,Yes,West Bengal_NORTH 24 PARGANAS,No,No,Yes,No,No,Automatically excluded,95244.2733568813,4,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518824,West Bengal,NORTH 24 PARGANAS,Rural (L),Rural,3,27,Female,Yes,West Bengal_NORTH 24 PARGANAS,No,No,Yes,No,No,Automatically excluded,95244.2733568813,4,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104518824,West Bengal,NORTH 24 PARGANAS,Rural (L),Rural,4,8,Male,Yes,West Bengal_NORTH 24 PARGANAS,No,No,Yes,No,No,Automatically excluded,130070.482275679,4,General,Hindu,Yes,No option to provide Aadhaar,,,,,No,No,Yes,No,,,2017-01-15,6 to 17 years old,6 to 17 years old,Children,Children
P0104519136,Rajasthan,Udaipur,Rural (S),Rural,1,75,Male,Yes,Rajasthan_Udaipur,Yes,No,No,No,No,Automatically included,49339.0993247189,2,Vulnerable ST,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0104519136,Rajasthan,Udaipur,Rural (S),Rural,2,72,Male,Yes,Rajasthan_Udaipur,Yes,No,No,No,No,Automatically included,49339.0993247189,2,Vulnerable ST,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0104519156,Gujarat,Ahmadabad,Urban (L),Urban,1,60,Male,Yes,Gujarat_Ahmadabad,No,Yes,No,No,No,Automatically included,35613.2719921222,6,SC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0104519156,Gujarat,Ahmadabad,Urban (L),Urban,2,58,Female,Yes,Gujarat_Ahmadabad,No,Yes,No,No,No,Automatically included,35613.2719921222,6,SC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0104519156,Gujarat,Ahmadabad,Urban (L),Urban,3,40,Male,Yes,Gujarat_Ahmadabad,No,Yes,No,No,No,Automatically included,35613.2719921222,6,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104519156,Gujarat,Ahmadabad,Urban (L),Urban,4,37,Female,Yes,Gujarat_Ahmadabad,No,Yes,No,No,No,Automatically included,35613.2719921222,6,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104519156,Gujarat,Ahmadabad,Urban (L),Urban,5,15,Male,Yes,Gujarat_Ahmadabad,No,Yes,No,No,No,Automatically included,23947.346178028,6,SC,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0104519156,Gujarat,Ahmadabad,Urban (L),Urban,6,14,Male,Yes,Gujarat_Ahmadabad,No,Yes,No,No,No,Automatically included,23947.346178028,6,SC,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0104519301,Jharkhand,Jamtara,Urban (S),Urban,1,26,Third Gender,Yes,Jharkhand_Jamtara,No,No,No,No,Yes,General,34325.939486099,1,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104519302,Jharkhand,Jamtara,Urban (S),Urban,1,40,Third Gender,Yes,Jharkhand_Jamtara,No,No,No,No,Yes,Automatically excluded,34325.939486099,1,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104519591,Bihar,Kaithar,Rural (S),Rural,1,71,Male,Yes,Bihar_Kaithar,Yes,No,No,No,No,General,86140.2457846739,8,SC,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0104519591,Bihar,Kaithar,Rural (S),Rural,2,26,Male,Yes,Bihar_Kaithar,Yes,No,No,No,No,General,86140.2457846739,8,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0104519591,Bihar,Kaithar,Rural (S),Rural,3,66,Female,Yes,Bihar_Kaithar,Yes,No,No,No,No,General,86140.2457846739,8,SC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0104519591,Bihar,Kaithar,Rural (S),Rural,4,22,Female,Yes,Bihar_Kaithar,Yes,No,No,No,No,General,86140.2457846739,8,SC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104519591,Bihar,Kaithar,Rural (S),Rural,5,22,Male,Yes,Bihar_Kaithar,Yes,No,No,No,No,General,86140.2457846739,8,SC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104519591,Bihar,Kaithar,Rural (S),Rural,6,20,Male,Yes,Bihar_Kaithar,Yes,No,No,No,No,General,86140.2457846739,8,SC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0104519591,Bihar,Kaithar,Rural (S),Rural,7,4,Female,No,Bihar_Kaithar,Yes,No,No,No,No,General,55746.8346437055,8,SC,Hindu,Yes,No option to provide Aadhaar,,,,,No,No,Yes,No,,,,0 to 5 years old,0 to 5 years old,Children,Children
